"RowGene","ColGene","Correlation","PValue"
"Mel_13","Mel_56",0.81029997994574,0
"Mel_13","Mel_57",0.700487609865536,0
"Mel_13","Mel_6",0.825910352182537,0
"Mel_13","Mel_7",0.785190328443792,0
"Mel_13","Mel_8",0.811322823480205,0
"Mel_13","Mel_9",0.85034961271779,0
"Mel_13","Naevi_1",0.659643513460961,0
"Mel_13","Naevi_10",0.681946324658825,0
"Mel_13","Naevi_11",0.663896846049323,0
"Mel_13","Naevi_12",0.706459507333384,0
"Mel_13","Naevi_13",0.738556364330677,0
"Mel_13","Naevi_14",0.6132611576875,0
"Mel_13","Naevi_15",0.577089403421976,0
"Mel_13","Naevi_16",0.691384358159404,0
"Mel_13","Naevi_17",0.694343092367566,0
"Mel_13","Naevi_18",0.653560417145526,0
"Mel_13","Naevi_19",0.699692177499183,0
"Mel_13","Naevi_2",0.733002566345251,0
"Mel_13","Naevi_20",0.750813892230728,0
"Mel_13","Naevi_21",0.763884677387847,0
"Mel_13","Naevi_22",0.676424858749981,0
"Mel_13","Naevi_23",0.744396355351216,0
"Mel_13","Naevi_3",0.642994885322326,0
"Mel_13","Naevi_4",0.682370726717837,0
"Mel_13","Naevi_5",0.641193376109516,0
"Mel_13","Naevi_6",0.661151638872166,0
"Mel_13","Naevi_7",0.685743594803708,0
"Mel_13","Naevi_8",0.637019517733146,0
"Mel_13","Naevi_9",0.596430126447211,0
"Mel_14","Mel_1",0.549805851808067,0
"Mel_14","Mel_10",0.697854520828055,0
"Mel_14","Mel_11",0.663935686428554,0
"Mel_14","Mel_12",0.738326571022357,0
"Mel_14","Mel_13",0.68368207396188,0
"Mel_14","Mel_14",1,NA
"Mel_14","Mel_15",0.583784364078871,0
"Mel_14","Mel_16",0.577180074270407,0
"Mel_14","Mel_17",0.723462975156958,0
"Mel_14","Mel_18",0.581774145086501,0
"Mel_14","Mel_19",0.588228957843938,0
"Mel_14","Mel_2",0.638951588622265,0
"Mel_14","Mel_20",0.655586333829558,0
"Mel_14","Mel_21",0.642353342073291,0
"Mel_14","Mel_22",0.682622538935676,0
"Mel_14","Mel_23",0.54054435213878,0
"Mel_14","Mel_24",0.531153440692121,0
"Mel_14","Mel_25",0.593858887215686,0
"Mel_14","Mel_26",0.591897336026645,0
"Mel_14","Mel_27",0.52284622249094,0
"Mel_14","Mel_28",0.549538182781559,0
"Mel_14","Mel_29",0.549273781986971,0
"Mel_14","Mel_3",0.651561053174719,0
"Mel_14","Mel_30",0.598720809744838,0
"Mel_14","Mel_31",0.61528749600934,0
"Mel_14","Mel_32",0.650329152813271,0
"Mel_14","Mel_33",0.656568081994291,0
"Mel_14","Mel_34",0.634452807282952,0
"Mel_14","Mel_35",0.506011651073285,0
"Mel_14","Mel_36",0.559816289986324,0
"Mel_14","Mel_37",0.538099244186452,0
"Mel_14","Mel_38",0.57833059853633,0
"Mel_14","Mel_39",0.599992511708697,0
"Mel_14","Mel_4",0.63759720912841,0
"Mel_14","Mel_40",0.526469646906732,0
"Mel_14","Mel_41",0.561789906813528,0
"Mel_14","Mel_42",0.62925626366634,0
"Mel_14","Mel_43",0.640498644579347,0
"Mel_14","Mel_44",0.6520732516649,0
"Mel_14","Mel_45",0.638137379023912,0
"Mel_14","Mel_46",0.696196454191836,0
"Mel_14","Mel_47",0.6251333078383,0
"Mel_14","Mel_48",0.645353309751092,0
"Mel_14","Mel_49",0.645103472847825,0
"Mel_14","Mel_5",0.642078478132936,0
"Mel_14","Mel_50",0.629725806240468,0
"Mel_14","Mel_51",0.651947123855764,0
"Mel_14","Mel_52",0.61365371744852,0
"Mel_14","Mel_53",0.681323036949098,0
"Mel_14","Mel_54",0.552250407279661,0
"Mel_14","Mel_55",0.667507281887035,0
"Mel_14","Mel_56",0.688556732221261,0
"Mel_14","Mel_57",0.654036257986493,0
"Mel_14","Mel_6",0.662861964631161,0
"Mel_14","Mel_7",0.655970062880367,0
"Mel_14","Mel_8",0.69524805466274,0
"Mel_14","Mel_9",0.647691872187585,0
"Mel_14","Naevi_1",0.638734440844385,0
"Mel_14","Naevi_10",0.558431754952572,0
"Mel_14","Naevi_11",0.652844535495673,0
"Mel_14","Naevi_12",0.608834359587264,0
"Mel_14","Naevi_13",0.580748628068808,0
"Mel_14","Naevi_14",0.578382893023422,0
"Mel_14","Naevi_15",0.610791746361848,0
"Mel_14","Naevi_16",0.65053798689354,0
"Mel_14","Naevi_17",0.639891255286904,0
"Mel_14","Naevi_18",0.618097229549129,0
"Mel_14","Naevi_19",0.680949740725317,0
"Mel_14","Naevi_2",0.65420999997836,0
"Mel_14","Naevi_20",0.654671626763139,0
"Mel_14","Naevi_21",0.66658910235842,0
"Mel_14","Naevi_22",0.655320791675194,0
"Mel_14","Naevi_23",0.62386729386611,0
"Mel_14","Naevi_3",0.599598847564465,0
"Mel_14","Naevi_4",0.6434521978307,0
"Mel_14","Naevi_5",0.58193095478466,0
"Mel_14","Naevi_6",0.611995120749305,0
"Mel_14","Naevi_7",0.589465435804871,0
"Mel_14","Naevi_8",0.573283704017878,0
"Mel_14","Naevi_9",0.526663506621739,0
"Mel_15","Mel_1",0.676954094368032,0
"Mel_15","Mel_10",0.636328826549011,0
"Mel_15","Mel_11",0.522860057446163,0
"Mel_15","Mel_12",0.658407014688626,0
"Mel_15","Mel_13",0.748920627873172,0
"Mel_15","Mel_14",0.583784364078871,0
"Mel_15","Mel_15",1,NA
"Mel_15","Mel_16",0.950300433206982,0
"Mel_15","Mel_17",0.726443747195514,0
"Mel_15","Mel_18",0.940625664544257,0
"Mel_15","Mel_19",0.673734172173036,0
"Mel_15","Mel_2",0.66793265977177,0
"Mel_15","Mel_20",0.621422135369936,0
"Mel_15","Mel_21",0.616920451977912,0
"Mel_15","Mel_22",0.696010532504633,0
"Mel_15","Mel_23",0.579390096034735,0
"Mel_15","Mel_24",0.564087693668291,0
"Mel_15","Mel_25",0.59854277514907,0
"Mel_15","Mel_26",0.54538675772737,0
"Mel_15","Mel_27",0.513156544611292,0
"Mel_15","Mel_28",0.579352941289586,0
"Mel_15","Mel_29",0.366595913386733,0
"Mel_15","Mel_3",0.676907784226054,0
"Mel_15","Mel_30",0.591602629405319,0
"Mel_15","Mel_31",0.681416383050976,0
"Mel_15","Mel_32",0.675367859089475,0
"Mel_15","Mel_33",0.600577885013275,0
"Mel_15","Mel_34",0.739107488529508,0
"Mel_15","Mel_35",0.573386003596691,0
"Mel_15","Mel_36",0.684619159363114,0
"Mel_15","Mel_37",0.682952666771825,0
"Mel_15","Mel_38",0.632714622636273,0
"Mel_15","Mel_39",0.697600342765645,0
"Mel_15","Mel_4",0.692515733139339,0
"Mel_15","Mel_40",0.621315749317973,0
"Mel_15","Mel_41",0.667610943902298,0
"Mel_15","Mel_42",0.679024896569662,0
"Mel_15","Mel_43",0.684128037787728,0
"Mel_15","Mel_44",0.614969356234204,0
"Mel_15","Mel_45",0.75020204571313,0
"Mel_15","Mel_46",0.655423776677818,0
"Mel_15","Mel_47",0.697451926566891,0
"Mel_15","Mel_48",0.698486149597322,0
"Mel_15","Mel_49",0.685672108726808,0
"Mel_15","Mel_5",0.696313367106499,0
"Mel_15","Mel_50",0.634639807072733,0
"Mel_15","Mel_51",0.751115210056011,0
"Mel_15","Mel_52",0.776894905088831,0
"Mel_15","Mel_53",0.700281529758459,0
"Mel_15","Mel_54",0.708192416068976,0
"Mel_15","Mel_55",0.619672835791085,0
"Mel_15","Mel_56",0.660142553543449,0
"Mel_15","Mel_57",0.601152701399186,0
"Mel_15","Mel_6",0.676423033759706,0
"Mel_15","Mel_7",0.712518807415303,0
"Mel_15","Mel_8",0.655214661134091,0
"Mel_15","Mel_9",0.68843972837663,0
"Mel_15","Naevi_1",0.560627685306311,0
"Mel_15","Naevi_10",0.609905583381575,0
"Mel_15","Naevi_11",0.587976566658835,0
"Mel_15","Naevi_12",0.588015497701324,0
"Mel_15","Naevi_13",0.62177758462594,0
"Mel_15","Naevi_14",0.526792805812858,0
"Mel_15","Naevi_15",0.509979196194289,0
"Mel_15","Naevi_16",0.572147690709499,0
"Mel_15","Naevi_17",0.605137232398519,0
"Mel_15","Naevi_18",0.622052950127031,0
"Mel_15","Naevi_19",0.603980282445722,0
"Mel_15","Naevi_2",0.549786319031384,0
"Mel_15","Naevi_20",0.563080402950337,0
"Mel_15","Naevi_21",0.575249824208242,0
"Mel_15","Naevi_22",0.560713204414024,0
"Mel_15","Naevi_23",0.542590026866706,0
"Mel_15","Naevi_3",0.526572473747264,0
"Mel_15","Naevi_4",0.625625853720221,0
"Mel_15","Naevi_5",0.566560868805547,0
"Mel_15","Naevi_6",0.543333615919294,0
"Mel_15","Naevi_7",0.557268211089007,0
"Mel_15","Naevi_8",0.564294973757324,0
