"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_id","short_ensembl","symbol"
"ENSG00000069974.17",3592.37427689978,0.588315068338716,0.337411636192682,1.74361226831772,0.0812267225857481,0.37919374195748,"ENSG00000069974.17","ENSG00000069974","RAB27A"
"ENSG00000105499.14",719.655899503577,0.520678631279725,0.298666718996048,1.74334332606578,0.0812736615403201,0.379201352945511,"ENSG00000105499.14","ENSG00000105499","PLA2G4C"
"ENSG00000213872.3",2.05296023661369,1.6784326906122,0.963153993457918,1.74264209255498,0.0813961525747898,0.379252601883861,"ENSG00000213872.3","ENSG00000213872",NA
"ENSG00000165633.13",173.438575618048,-0.5408039498597,0.310399599579205,-1.74228301387258,0.0814589341925079,0.379252601883861,"ENSG00000165633.13","ENSG00000165633","VSTM4"
"ENSG00000270061.1",1.41805657504322,-1.36729895238376,0.784500645306256,-1.7428907937354,0.0813526924732125,0.379252601883861,"ENSG00000270061.1","ENSG00000270061",NA
"ENSG00000125257.16",1486.33650794294,-0.469611988448265,0.269556363725056,-1.74216620954,0.0814793648279851,0.379252601883861,"ENSG00000125257.16","ENSG00000125257","ABCC4"
"ENSG00000211815.3",5.41960994724963,1.25304999925473,0.719248374568844,1.74216591035867,0.0814794171641266,0.379252601883861,"ENSG00000211815.3","ENSG00000211815","TRAV36DV7"
"ENSG00000100473.18",178.032797098666,-1.10210109717162,0.632484619396143,-1.74249470006691,0.0814219180482285,0.379252601883861,"ENSG00000100473.18","ENSG00000100473","COCH"
"ENSG00000167670.16",1101.93044577396,0.304106567837684,0.174554417889369,1.74218774588922,0.0814755975206724,0.379252601883861,"ENSG00000167670.16","ENSG00000167670","CHAF1A"
"ENSG00000171124.14",18.0549719322242,-1.17823407753098,0.676165005130911,-1.74252448528131,0.0814167108032735,0.379252601883861,"ENSG00000171124.14","ENSG00000171124","FUT3"
"ENSG00000142396.11",56.9588581215494,0.322933811031248,0.185332830069612,1.74245335222018,0.0814291471957992,0.379252601883861,"ENSG00000142396.11","ENSG00000142396","ERVK3-1"
"ENSG00000282870.1",508.889280787219,-0.724123473760667,0.415599951607672,-1.74235697323719,0.0814459998629408,0.379252601883861,"ENSG00000282870.1","ENSG00000282870",NA
"ENSG00000197183.15",893.240275303149,-0.454022745866203,0.260561918004848,-1.74247545206416,0.0814252832530498,0.379252601883861,"ENSG00000197183.15","ENSG00000197183","NOL4L"
"ENSG00000168612.5",247.817026353847,0.42410322513394,0.243293275909062,1.74317692730835,0.0813027144249187,0.379252601883861,"ENSG00000168612.5","ENSG00000168612","ZSWIM1"
"ENSG00000286785.1",2.40720261640336,1.54155702735442,0.885177037971245,1.74152396777886,0.0815917757758497,0.379631972709584,"ENSG00000286785.1","ENSG00000286785","LINC01622"
"ENSG00000146247.15",9579.62953508247,0.169930659515779,0.0975815601370172,1.74142183499807,0.0816096635675871,0.379631972709584,"ENSG00000146247.15","ENSG00000146247","PHIP"
"ENSG00000278522.5",6.12928258667381,-3.71158139632813,2.13130388116763,-1.7414604407771,0.0816029016804717,0.379631972709584,"ENSG00000278522.5","ENSG00000278522","POTEB3"
"ENSG00000204472.13",909.521030914957,0.645094192246281,0.370519740760117,1.74105215264071,0.0816744372683069,0.379857663457655,"ENSG00000204472.13","ENSG00000204472","AIF1"
"ENSG00000105372.8",11384.5568065511,0.397649747407751,0.228439307240474,1.74072383694086,0.0817319978965363,0.380049723950342,"ENSG00000105372.8","ENSG00000105372","RPS19"
"ENSG00000116874.12",445.073408073577,0.25414651933049,0.14601671000507,1.74053037711688,0.081765930867977,0.380131862447503,"ENSG00000116874.12","ENSG00000116874","WARS2"
"ENSG00000168763.16",449.005669181159,0.280745803396605,0.161316983749694,1.74033630477632,0.0817999827574579,0.380168082680798,"ENSG00000168763.16","ENSG00000168763","CNNM3"
"ENSG00000144908.14",30.883006916442,0.992780746870503,0.570465119735073,1.74030052412592,0.0818062620781927,0.380168082680798,"ENSG00000144908.14","ENSG00000144908","ALDH1L1"
"ENSG00000238269.9",34.1161294354623,-1.07697975298413,0.618923944130412,-1.74008416251739,0.0818442407630262,0.380268946046703,"ENSG00000238269.9","ENSG00000238269","PAGE2B"
"ENSG00000240244.3",20.422883334228,0.883265469352257,0.507741187838959,1.739597831548,0.081929660289249,0.380485103556273,"ENSG00000240244.3","ENSG00000240244",NA
"ENSG00000180190.13",79.2854678434867,-0.494178357616546,0.28406990147511,-1.73963645937282,0.0819228730273299,0.380485103556273,"ENSG00000180190.13","ENSG00000180190","TDRP"
"ENSG00000207971.1",5.13607614844402,-0.983043761780501,0.565116693802248,-1.73954118248805,0.0819396148718294,0.380485103556273,"ENSG00000207971.1","ENSG00000207971","MIR125B1"
"ENSG00000185101.13",264.986052226031,-0.864373103704357,0.496945300043394,-1.73937273102065,0.0819692215834198,0.380546956391454,"ENSG00000185101.13","ENSG00000185101","ANO9"
"ENSG00000241553.13",124.728776430229,0.242370675704332,0.139353628242227,1.73924912297969,0.0819909522180158,0.380572226763241,"ENSG00000241553.13","ENSG00000241553","ARPC4"
"ENSG00000156042.19",302.483128157507,-0.51966747529555,0.298824977336802,-1.73903627443378,0.0820283825296876,0.38062892971684,"ENSG00000156042.19","ENSG00000156042","CFAP70"
"ENSG00000111639.8",679.43480839339,0.27392809102061,0.1575209737004,1.73899439919418,0.0820357480978348,0.38062892971684,"ENSG00000111639.8","ENSG00000111639","MRPL51"
"ENSG00000211872.1",61.3999770339863,1.03702522874513,0.596379457730853,1.73886812381311,0.0820579623210414,0.380656412069377,"ENSG00000211872.1","ENSG00000211872","TRAJ17"
"ENSG00000101745.17",5979.58440946698,0.261872178118419,0.15061559068778,1.73867908974489,0.0820912260996841,0.380659573138563,"ENSG00000101745.17","ENSG00000101745","ANKRD12"
"ENSG00000142347.19",3523.8895451468,0.598887315027437,0.344449108079669,1.73868156711533,0.0820907900932607,0.380659573138563,"ENSG00000142347.19","ENSG00000142347","MYO1F"
"ENSG00000211787.1",21.2232070110566,1.01332261698775,0.582901663771475,1.73841091897281,0.0821384340951708,0.380802906957889,"ENSG00000211787.1","ENSG00000211787","TRAV8-3"
"ENSG00000270945.1",1.92863934502734,-0.874268057212009,0.503075081762465,-1.73784806464497,0.082237588914558,0.381186967382972,"ENSG00000270945.1","ENSG00000270945",NA
"ENSG00000185869.15",131.218218308615,0.367786486447807,0.211646701426199,1.73773786205713,0.0822570140299409,0.381201386319635,"ENSG00000185869.15","ENSG00000185869","ZNF829"
"ENSG00000008517.19",484.150131637143,0.757237634142151,0.435846406469689,1.73739561208201,0.0823173652380547,0.381405424579097,"ENSG00000008517.19","ENSG00000008517","IL32"
"ENSG00000200608.1",6.7336243910923,-1.01269716277715,0.582915995055781,-1.73729520439775,0.0823350776007872,0.381411860273591,"ENSG00000200608.1","ENSG00000200608","SNORD114-11"
"ENSG00000289952.1",1.46978082156916,1.07292655835333,0.617910546669588,1.73637845176165,0.0824969397944341,0.381949588981089,"ENSG00000289952.1","ENSG00000289952",NA
"ENSG00000259471.1",3.94401881194413,1.03530992777545,0.596253030879561,1.73636002528693,0.0825001958224581,0.381949588981089,"ENSG00000259471.1","ENSG00000259471","LINC01169"
"ENSG00000288953.1",4.09536911455594,0.815872920597303,0.469826982762984,1.73653908892008,0.0824685590112903,0.381949588981089,"ENSG00000288953.1","ENSG00000288953",NA
"ENSG00000184863.11",7351.60408040414,-0.286312410470343,0.164910568611909,-1.73616774764832,0.0825341782267792,0.382021739648281,"ENSG00000184863.11","ENSG00000184863","RBM33"
"ENSG00000119703.15",140.050053817796,0.613546067187973,0.353407473336107,1.73608685010592,0.0825484791356746,0.382021739648281,"ENSG00000119703.15","ENSG00000119703","ZC2HC1C"
"ENSG00000149922.12",24.2851924461856,-0.520159069449447,0.299636932602264,-1.73596447184267,0.0825701167427106,0.382046207487163,"ENSG00000149922.12","ENSG00000149922","TBX6"
"ENSG00000116497.18",1150.57291845668,0.19348632374399,0.111470961677536,1.73575540061912,0.0826070931019292,0.382060533888218,"ENSG00000116497.18","ENSG00000116497","S100PBP"
"ENSG00000138675.17",14.0306402166413,-1.49583351029193,0.861761960576976,-1.73578502965067,0.0826018520920539,0.382060533888218,"ENSG00000138675.17","ENSG00000138675","FGF5"
"ENSG00000119689.15",2822.8463076992,0.157303870893895,0.0906300762572124,1.73566962966531,0.0826222664442851,0.382060533888218,"ENSG00000119689.15","ENSG00000119689","DLST"
"ENSG00000228716.7",787.958825830567,0.400470784459404,0.230749102463146,1.73552477641106,0.0826478968921341,0.382103434661972,"ENSG00000228716.7","ENSG00000228716","DHFR"
"ENSG00000249180.1",1.73311140824962,1.18350108639202,0.682047502868303,1.73521797442977,0.0827022039543291,0.382138079090059,"ENSG00000249180.1","ENSG00000249180",NA
"ENSG00000112742.10",738.297519237228,0.515772694153199,0.297209752182372,1.73538280748175,0.0826730232382842,0.382138079090059,"ENSG00000112742.10","ENSG00000112742","TTK"
"ENSG00000079931.15",2660.23156841461,0.960279633710804,0.553431344801405,1.73513777766851,0.0827164043616376,0.382138079090059,"ENSG00000079931.15","ENSG00000079931","MOXD1"
"ENSG00000136286.16",751.179130463952,0.655206421124303,0.37763611231439,1.73502056545596,0.0827371626344522,0.382138079090059,"ENSG00000136286.16","ENSG00000136286","MYO1G"
"ENSG00000102225.17",3466.88396314887,0.27215740341599,0.156853089010558,1.73511025592662,0.0827212780805226,0.382138079090059,"ENSG00000102225.17","ENSG00000102225","CDK16"
"ENSG00000118482.12",7163.14538441018,0.274337548155056,0.158144340223567,1.7347288418114,0.082788845198243,0.382243313107377,"ENSG00000118482.12","ENSG00000118482","PHF3"
"ENSG00000112339.15",4501.98770679325,0.211621024523849,0.121998845044991,1.73461498300092,0.0828090238358958,0.382243313107377,"ENSG00000112339.15","ENSG00000112339","HBS1L"
"ENSG00000120832.10",392.614532796725,-0.294029717939711,0.169501307505436,-1.73467522030932,0.0827983477771451,0.382243313107377,"ENSG00000120832.10","ENSG00000120832","MTERF2"
"ENSG00000104979.9",372.344643596841,0.255949823416767,0.147568128201261,1.73445192086254,0.0828379294792227,0.382301216711736,"ENSG00000104979.9","ENSG00000104979","C19orf53"
"ENSG00000068615.20",41.4810094468507,-0.890293077366501,0.513473306263258,-1.73386438302997,0.082942148751621,0.382658904264864,"ENSG00000068615.20","ENSG00000068615","REEP1"
"ENSG00000250764.1",1.52327061455551,-1.08431360062923,0.625419493764387,-1.73373809329601,0.0829645642816828,0.382658904264864,"ENSG00000250764.1","ENSG00000250764",NA
"ENSG00000254373.1",4.06774442365129,0.689080020144103,0.397446596803491,1.73376756949514,0.082959332026766,0.382658904264864,"ENSG00000254373.1","ENSG00000254373",NA
"ENSG00000221662.1",4.16162085674454,-1.04821080259724,0.60471666029814,-1.73339163845832,0.083026082757954,0.382867071190518,"ENSG00000221662.1","ENSG00000221662","MIR1290"
"ENSG00000243660.12",217.491554397495,0.380019274144276,0.219251752659235,1.73325535388038,0.0830502923437532,0.382883134154305,"ENSG00000243660.12","ENSG00000243660","ZNF487"
"ENSG00000108055.11",10314.3275428812,0.295002585737406,0.170208114721146,1.73318755231331,0.0830623387412554,0.382883134154305,"ENSG00000108055.11","ENSG00000108055","SMC3"
"ENSG00000108389.10",1888.69576443851,-0.262614014323475,0.151541464033976,-1.73295154562184,0.0831042814151862,0.383000915098075,"ENSG00000108389.10","ENSG00000108389","MTMR4"
"ENSG00000105483.18",2252.46125730943,0.316711087995699,0.18279411171207,1.73261099621508,0.0831648334700642,0.383204397330215,"ENSG00000105483.18","ENSG00000105483","CARD8"
"ENSG00000187764.12",1204.19565921569,0.582623868572705,0.336378015435439,1.73205097193556,0.083264487401008,0.383587936240527,"ENSG00000187764.12","ENSG00000187764","SEMA4D"
"ENSG00000171223.6",518.699956901174,0.472939215579059,0.273069946116305,1.73193433515977,0.0832852545839568,0.383607975282621,"ENSG00000171223.6","ENSG00000171223","JUNB"
"ENSG00000158008.10",289.114451338474,-0.850734277158462,0.491392850343949,-1.73127117450527,0.083403410125958,0.383646907782804,"ENSG00000158008.10","ENSG00000158008","EXTL1"
"ENSG00000169403.12",424.279542565895,0.58915490376332,0.34028175009624,1.73137379126765,0.0833851179911822,0.383646907782804,"ENSG00000169403.12","ENSG00000169403","PTAFR"
"ENSG00000143375.15",305.551712544795,-0.639402711505465,0.369295808721783,-1.73141069138744,0.0833785410886289,0.383646907782804,"ENSG00000143375.15","ENSG00000143375","CGN"
"ENSG00000145088.9",203.475116174858,0.531285756473422,0.306874192276793,1.73128197106329,0.083401485413194,0.383646907782804,"ENSG00000145088.9","ENSG00000145088","EAF2"
"ENSG00000155096.15",3707.75450545581,0.271426720071498,0.156781278764546,1.73124445858824,0.0834081729527948,0.383646907782804,"ENSG00000155096.15","ENSG00000155096","AZIN1"
"ENSG00000123388.4",15.7056797362571,-1.03598550175718,0.598379241387439,-1.7313192539151,0.083394839240024,0.383646907782804,"ENSG00000123388.4","ENSG00000123388","HOXC11"
"ENSG00000205710.4",227.008370742147,-0.540751192037427,0.312348731756804,-1.73124183663553,0.0834086403978707,0.383646907782804,"ENSG00000205710.4","ENSG00000205710","C17orf107"
"ENSG00000290823.1",6.52727582292565,-0.762170426200132,0.4402955578469,-1.73104273394726,0.083444142878033,0.383734666893942,"ENSG00000290823.1","ENSG00000290823",NA
"ENSG00000131730.16",61.4394097542912,1.03612223215496,0.598661610646204,1.73073104025587,0.0834997463082918,0.383882241859198,"ENSG00000131730.16","ENSG00000131730","CKMT2"
"ENSG00000151702.18",1308.40879455612,0.47373902265727,0.273759322781666,1.73049457400614,0.0835419498354028,0.383882241859198,"ENSG00000151702.18","ENSG00000151702","FLI1"
"ENSG00000140905.11",348.547226149079,-0.403428360783719,0.233123176827606,-1.73053733341174,0.083534317032738,0.383882241859198,"ENSG00000140905.11","ENSG00000140905","GCSH"
"ENSG00000171885.18",20.5058997254176,1.85299992683844,1.07068872900273,1.73066165417131,0.0835121282619376,0.383882241859198,"ENSG00000171885.18","ENSG00000171885","AQP4"
"ENSG00000136720.7",212.030367707469,-0.376792429593415,0.217816787810569,-1.72985945381356,0.0836553889992373,0.384257024649323,"ENSG00000136720.7","ENSG00000136720","HS6ST1"
"ENSG00000164938.14",486.768958360666,0.397356337334498,0.229706183774139,1.72984606163325,0.0836577823259871,0.384257024649323,"ENSG00000164938.14","ENSG00000164938","TP53INP1"
"ENSG00000267497.1",1.42473410436936,-1.7202811542452,0.994519118968745,-1.72976177273396,0.0836728469321131,0.384257024649323,"ENSG00000267497.1","ENSG00000267497",NA
"ENSG00000091656.19",1940.05503529259,-0.625435495328476,0.361611999377265,-1.7295761656293,0.0837060274660835,0.384258357126229,"ENSG00000091656.19","ENSG00000091656","ZFHX4"
"ENSG00000101384.12",9617.86962609783,-0.452995106826677,0.261904103565348,-1.72962202829193,0.083697827717732,0.384258357126229,"ENSG00000101384.12","ENSG00000101384","JAG1"
"ENSG00000162843.18",16.3507302126042,0.771135008406371,0.445924233284601,1.72929603472394,0.0837561259654391,0.384337321152484,"ENSG00000162843.18","ENSG00000162843","WDR64"
"ENSG00000240914.1",2.94161925503556,0.777178850371496,0.449403523736524,1.72935637867214,0.0837453320267149,0.384337321152484,"ENSG00000240914.1","ENSG00000240914",NA
"ENSG00000146038.12",71.23236323011,1.02558340093406,0.593124584248735,1.7291196962154,0.0837876747233934,0.384361733590667,"ENSG00000146038.12","ENSG00000146038","DCDC2"
"ENSG00000120029.13",3223.66779762825,0.200699372148777,0.116072762033345,1.72908241893236,0.0837943452414131,0.384361733590667,"ENSG00000120029.13","ENSG00000120029","ARMH3"
"ENSG00000134884.15",3701.10981822227,-0.332952567843573,0.192604691248775,-1.72868358337918,0.0838657410831882,0.384613720539701,"ENSG00000134884.15","ENSG00000134884","ARGLU1"
"ENSG00000143106.13",2147.18669818066,0.288896526435225,0.167154057906809,1.72832493600777,0.0839299848576508,0.384832815185218,"ENSG00000143106.13","ENSG00000143106","PSMA5"
"ENSG00000178404.11",236.136570273561,-0.40659583459984,0.235292887157542,-1.72804133398049,0.0839808141151068,0.384990328156482,"ENSG00000178404.11","ENSG00000178404","CEP295NL"
"ENSG00000240021.10",2.24597071916304,-1.47926884859052,0.85623356012105,-1.72764642439545,0.0840516342438728,0.385023037440317,"ENSG00000240021.10","ENSG00000240021","TEX35"
"ENSG00000257702.5",6.60616282410266,-0.52464678074788,0.303691761328026,-1.7275634296223,0.0840665240509164,0.385023037440317,"ENSG00000257702.5","ENSG00000257702","LBX2-AS1"
"ENSG00000103145.11",36.7667381252592,-0.538400097426634,0.311619630276995,-1.72774769339164,0.0840334688129224,0.385023037440317,"ENSG00000103145.11","ENSG00000103145","HCFC1R1"
"ENSG00000198355.5",129.442705910138,0.372185886416567,0.215406928731671,1.72782690235648,0.084019262681533,0.385023037440317,"ENSG00000198355.5","ENSG00000198355","PIM3"
"ENSG00000147010.19",3658.68298881001,0.393940169518531,0.228035052782861,1.72754216823695,0.0840703388265214,0.385023037440317,"ENSG00000147010.19","ENSG00000147010","SH3KBP1"
"ENSG00000133895.19",1048.37574224189,-0.204008965304552,0.118131245496713,-1.72696871557347,0.0841732821302248,0.385418951647038,"ENSG00000133895.19","ENSG00000133895","MEN1"
"ENSG00000186007.10",5.08545864800369,1.49795092204649,0.867629075097312,1.72648769507693,0.0842597111417049,0.385588016164723,"ENSG00000186007.10","ENSG00000186007","LEMD1"
"ENSG00000274964.1",5.95306216552234,-0.737547077472497,0.427183101273115,-1.72653617447511,0.0842509971859959,0.385588016164723,"ENSG00000274964.1","ENSG00000274964",NA
"ENSG00000135406.15",9.40675197265173,-0.928946787116279,0.538032091641309,-1.72656390120235,0.0842460137582273,0.385588016164723,"ENSG00000135406.15","ENSG00000135406","PRPH"
"ENSG00000112333.12",12.5767281858229,-2.10273358910017,1.21836692319331,-1.72586234004855,0.0843721813214808,0.386027097857396,"ENSG00000112333.12","ENSG00000112333","NR2E1"
"ENSG00000099337.5",71.9005748609968,-0.45544354030629,0.263952248804454,-1.7254770223371,0.084441541225858,0.386193198724486,"ENSG00000099337.5","ENSG00000099337","KCNK6"
"ENSG00000125510.18",23.8531322343067,-0.486076488579935,0.281703232465872,-1.72549134181065,0.0844389627944991,0.386193198724486,"ENSG00000125510.18","ENSG00000125510","OPRL1"
