"","PACE001","PACE003","PACE004","PACE005","PACE006","PACE007","PACE010","PACE011","PACE013","PACE014"
"VTI1A",1.61383240698438,167.263163568454,69.4610448315658,82.3069800220983,107.163761562261,55.8263588246196,48.3223666932291,40.4252781640531,101.057598644478,37.1597252949038
"VTI1B",3953.88939711173,2829.56650638948,3952.15534567294,4086.4303324485,3592.93007171933,4149.35480046466,5172.18875781387,3870.58319435006,3708.25243914877,5041.86315331068
"VWA5A",1531.52695422818,1283.97970056143,811.269382584057,1870.81541077256,1399.60583095327,968.061425125469,459.203777055539,709.728865504643,961.450764881495,843.604827439625
"VWA8",4157.23228039176,2049.25565792182,523.629414884111,1254.62531709361,578.213262934838,1682.07246371571,1423.10782846258,1241.47675520103,955.836453845691,1111.62922903478
"VWF",819.826862748065,1428.69052746897,1820.23558507334,4227.31615410795,1260.05741617164,2912.27505201766,2570.69339069184,3069.57734330758,2751.71419642361,2255.67438864597
"WAC",1352.39155705291,1451.61873640757,870.044112826151,762.266445610064,1254.7581092812,1277.93817048531,1381.56754832279,941.488265657834,1111.63358508926,1467.41383292216
"WAC-AS1",190.432224024157,124.037851635033,143.374720742078,150.525377878252,186.064553042168,292.886114413222,131.402926972816,124.934230706101,84.2146655370653,169.985977412858
"WAPL",438.962414699751,858.492282225502,386.488377652558,232.83235790035,751.32395468926,334.958152947718,263.653614764811,175.054258837099,644.943980238025,399.269388806946
"WARS",426.051755443876,1401.25185119819,344.633645510461,529.434087709713,708.929499565728,500.414535261264,169.552163835891,259.197371757752,868.814632790723,347.087646903464
"WAS",4.84149722095314,28.9421653815077,25.8252602578899,45.9732681204513,31.2070294659332,19.8224027710606,29.671628671281,28.3525706580463,80.7057211396875,25.3002384986579
"WASF1",248.530190675595,500.286001594634,1635.00613218916,128.28024814255,1157.01533774639,1108.03186101908,516.851512759742,488.944653993276,370.544528363087,1987.64998705081
"WASF2",1187.7806515405,1558.74233554692,1850.51347641018,2624.92530881286,1761.72513513344,1954.32709769375,2550.91230491099,2094.43183248148,2152.38649335149,2451.75123701057
"WASH2P",98.4437768260472,57.8843307630155,105.082093463138,48.1977810940215,39.4503957399533,25.0814075878726,82.7979733398603,102.800933611755,71.5824657065055,69.5756558713093
"WASH3P",101.671441640016,39.0907168789195,70.3515710473551,53.3883113656854,37.0951482330904,49.7582763436827,20.9114335397599,94.3866223196896,52.6341659606658,52.972374356565
"WASH6P",198.501386059079,175.156481399774,57.8842040263048,353.697562797666,335.622769727961,308.663128863658,1125.26119399087,593.574785712001,811.969733553204,38.74099020107
"WASH8P",25.8213185117501,43.6011842111026,68.5705186157765,30.4016773054597,8.83217815073581,24.2723299237477,39.8447585014345,90.362386484354,56.8448992375191,45.8566822788175
"WASHC1",71.0086259073127,28.9421653815077,52.541046731569,42.2657464978343,18.8419800549031,19.4178639389981,32.4974980685459,48.6566696454214,65.9681546707011,60.0880664343126
"WASHC2A",80.691620349219,190.567244784733,59.6652564578835,91.2050319163792,119.528810973291,124.193421443176,21.7591943589394,33.8401649789585,195.097308494201,52.181741903482
"WASHC2C",174.293899954313,370.985938072054,252.909445284163,306.241286028168,195.485543069619,201.864877199168,218.7222913483,191.699961610532,436.512683033788,256.164914798912
"WASHC3",3410.027875958,1962.80503405498,2324.27342321009,1025.50048081587,1732.87335317437,2513.39976360407,1228.40542699103,1258.30537778516,1267.43071633283,1778.1323869838
"WASHC4",193.659888838126,783.317826689119,194.134715042069,157.198916798963,642.982569373567,530.754947665949,112.469602011141,211.82114078721,186.675841940495,159.707755522778
"WASHC5",80.691620349219,180.042821009639,74.8042021263016,68.959902180677,166.044949233833,75.6487615956802,24.5850637562043,85.7893912169272,110.882642957136,49.8098445442328
"WASL",48.4149722095314,56.7567139299697,103.301041031559,45.9732681204513,72.4238608360337,62.7035189696815,78.2765823042366,32.1938866826848,46.3180660453859,98.8290566353826
"WBP1",58.0979666514377,81.1884119792944,128.23577507366,212.070236813695,105.397325932114,167.074537641796,219.004878288026,252.063499140566,124.918420546647,191.333053646101
"WBP11",595.504158177236,717.540178094783,427.452583578867,554.645234743509,575.858015427975,425.979390161771,362.276456729355,368.949258175996,546.693537111449,313.881083873975
"WBP1L",929.567466423003,1175.72848458904,980.469363584025,1896.02655780635,933.266824594417,878.658343239665,1288.31385821305,1084.89739724434,1788.85985378316,937.69008935651
"WBP2",16401.3787521823,13516.3671054418,22682.5932423694,25268.9843711087,14609.0114731937,16991.0354854554,31428.1890886208,33685.4148191088,21493.6880116975,24193.3530643416
"WBP4",397.002772118158,241.685874549474,201.258924768383,98.6200751616133,217.860394384817,182.042474428107,141.576056802969,121.458754302856,116.49695399294,260.118077064327
"WDCP",35.5043129536564,49.6151406540133,44.5263107894653,25.2111470337959,38.2727719865218,44.0947326948083,21.7591943589394,7.68263204927706,96.846865367625,34.7878279356547
"WDFY1",335.677140652751,618.309896786756,435.46731952097,340.350484956244,617.663658674791,652.52113611675,421.33712713219,389.070437352674,515.113037535049,501.26097525466
"WDFY2",20.9798212907969,124.037851635033,13.3578932368396,130.50476111612,163.68970172697,86.1667712293042,65.8427569562712,56.3393016946984,318.612151281897,62.4599637935618
"WDFY3",11.2968268488907,30.8215267699173,7.12420972631444,5.19053027166386,68.8909895757393,10.1134708015615,13.5641731068713,9.14599053485364,13.3339887100353,3.9531622654153
"WDFY4",9.68299444190628,164.256185346998,12.4673670210503,14.8300864904682,95.3875240279468,52.1855093360575,7.06467349316214,73.7166837109204,145.270298051438,3.9531622654153
"WDPCP",3.22766481396876,37.5872277681919,0,17.0545994640384,20.6084156850502,10.1134708015615,7.9124343123416,12.438547127401,49.1252215632881,30.0440332171563
"WDR1",32299.2417933854,28367.4566689321,60454.2626850728,69312.1167348256,37781.7028813409,37834.4942686417,52125.1391411284,51521.0109611268,48825.557711752,41535.8759227186
"WDR11",721.383085922018,601.771516568752,303.669439584153,1357.69441820236,864.375835018678,831.327299888357,528.154990348802,596.13566306176,536.166703919316,782.72612855223
"WDR11-AS1",10769.1036518068,4057.91710985399,2516.62708582058,3716.41967451132,2853.9711664411,3706.38477935627,3735.23416930469,3024.94490949749,4076.69160087343,3320.65630294885
"WDR12",1.61383240698438,165.007929902362,197.696819905226,48.9392854185449,77.7231677264751,78.075994588055,87.6019513152106,56.5222215053955,20.3518775047908,37.9503577479869
"WDR13",2438.5007669534,1989.11609349271,3646.70485365721,4740.43714667815,2155.05146877954,2839.45806224641,3435.12683931516,4627.50537101455,4121.60608915987,2906.36489753333
"WDR18",101.671441640016,179.666948731957,42.7452583578867,104.552109757801,148.380592932362,73.2215286033054,11.8686514685124,21.9503772836487,397.914294662633,9.48758943699672
"WDR20",66.1671286863596,116.520406081395,126.454722642081,54.8713200147322,89.4994052607896,49.3537375116202,40.6925193206139,38.9619196784765,115.093376233989,50.6004769973159
"WDR24",6.45532962793752,37.21135549051,17.8105243157861,60.0618502863961,32.3846532193646,17.7997086107483,10.45571676988,41.5227970282355,101.759387523954,11.0688543431628
"WDR25",0,51.1186297647409,21.3726291789433,14.8300864904682,37.0951482330904,22.2496357634354,0,16.6457027734336,13.3339887100353,7.9063245308306
"WDR26",1993.08302262571,1988.36434893735,1770.36611698914,1135.24312084534,2193.91305264278,2201.50032408391,2354.79696874081,1216.05090151414,1772.01692067575,2672.33769142074
"WDR3",14.5244916628594,123.661979357351,13.3578932368396,92.688040565426,105.397325932114,36.813033717684,4.80397797535026,0.914599053485364,46.3180660453859,35.5784603887377
"WDR33",109.740603674938,370.610065794372,91.7242002262984,163.872455719673,335.033957851245,203.483032527418,114.447710589227,102.252174179664,183.868686422592,196.076848364599
"WDR34",169.45240273336,219.509410166241,280.515757973631,317.363850896019,157.212771083097,249.600459382538,249.24168083876,381.2048854927,37.8965994916794,117.804235509376
"WDR37",37.1181453606407,133.810530854763,51.6505205157797,92.688040565426,130.71623663089,81.3123052445547,57.0825618247501,49.2054290775126,194.395519614726,48.2285796380667
"WDR41",397.002772118158,467.209241158625,698.172553178815,241.730409794631,390.971086139239,607.212786925754,321.018763529288,301.81768765017,181.763319784166,279.09325593832
"WDR43",0,184.553288341822,82.8189380684054,71.9259194787706,168.400196740696,67.1534461223685,22.8895421178453,30.181768765017,77.8985656217854,27.6721358579071
"WDR44",2688.64479003598,1706.08426839823,853.124114726154,1270.1969079086,1520.90107755671,1441.77639747061,1892.48473534828,1052.52059075096,1253.39493874332,865.742536125951
"WDR45",1187.7806515405,1096.79530627584,1132.749346484,1483.00864904682,791.951974182644,760.937543109489,1218.51488410061,1445.24942431757,1497.61746880081,1612.09957183636
"WDR45B",559.99984522358,501.037746149998,496.913628410432,1307.27212413477,874.974448799561,1101.15470087402,767.788715236862,1163.91875546547,735.47474569037,506.795402426242
"WDR46",71.0086259073127,189.063755674005,32.058943768415,254.335983311529,175.465939261285,108.41640699274,100.035776663176,134.99482029444,378.965994916794,126.50119249329
"WDR47",3.22766481396876,107.123599139347,65.8989399684086,60.8033546109195,71.2462370826022,57.4445141528695,57.6477357042031,11.5239480739156,53.3359548401413,17.3939139678273
"WDR48",242.074861047657,680.328822604273,165.637876136811,254.335983311529,445.730590673801,389.166356444087,180.290467545498,261.575329296814,364.228428447807,340.762587278799
"WDR5",22.5936536977813,43.2253119334206,30.2778913368364,71.1844151542472,60.0588114250035,19.4178639389981,5.36915185480323,27.9867310366521,124.216631667171,3.16252981233224
"WDR54",0,124.413723912715,26.7157864736792,106.035118406847,90.0882171375053,30.3404124046846,0,7.31679242788291,183.868686422592,13.440751702412
"WDR55",56.4841342444533,180.418693287321,62.3368351052514,125.314230844456,121.295246603438,90.6166983819913,7.34726043288863,59.8147780979428,306.681740330813,5.53442717158142
"WDR6",116.195933302875,629.586065117214,126.454722642081,304.758277379121,286.751383960556,200.246721870918,12.1512384082389,72.802084657435,468.794971489663,26.8815034048241
"WDR60",111.354436081922,104.868365473255,106.863145894717,126.797239493503,75.3679202196123,118.934416626364,185.377032460575,136.641098590713,141.76135365406,67.9943909651432
"WDR61",9.68299444190628,186.432649730232,55.2126253789369,82.3069800220983,152.502276069372,83.7395382369294,34.4756066466313,26.3404527403785,201.413408409481,41.1128875603191
"WDR7",48.4149722095314,273.635018152437,26.7157864736792,116.416178950175,207.261780603934,112.866334145427,57.0825618247501,58.3514196123662,118.602320631367,48.2285796380667
"WDR70",0,86.4506238668413,1.78105243157861,77.1164497504344,63.0028708085821,46.9265045192455,2.26069551781189,19.7553395552839,38.5983883711549,10.2782218900798
"WDR74",0,143.959082352175,11.576840805261,106.035118406847,65.358118315445,50.5673540078076,3.10845633699134,53.4125847235453,265.276196441756,8.69695698391367
"WDR77",20.9798212907969,157.490484348724,39.1831534947294,102.32759678423,65.358118315445,42.4765773665584,20.0636727205805,45.9128724849653,188.781208578921,24.5096060455749
"WDR81",1.61383240698438,169.142524956863,99.7389361684022,149.042369229205,104.219702178683,87.3803877254916,49.7353013918615,23.4137357692253,209.133086083712,34.7878279356547
"WDR82",403.458101746095,549.525269970965,231.536816105219,489.392854185449,467.516630112282,300.976891054471,239.068551008607,326.694781904972,378.965994916794,147.057636273449
"WDR83",22.5936536977813,46.9840347102398,21.3726291789433,113.450161652081,52.9930689044149,25.0814075878726,16.9552163835891,60.7293771514282,37.8965994916794,33.9971954825716
"WDR91",20.9798212907969,63.8982872059262,82.8189380684054,76.374945425911,71.8350489593179,29.5313347405597,45.7790842356907,48.4737498347243,45.6162771659103,21.3470762332426
"WDSUB1",40.3458101746095,64.65003176129,42.7452583578867,45.9732681204513,77.7231677264751,77.2669169239301,52.5611707891264,11.8897876953097,61.0556325143723,272.768196313656
"WDTC1",124.265095337797,145.838443740584,76.5852545578802,181.668559508235,118.939999096576,115.293567137801,211.375030915411,203.772669116539,205.624141686334,178.682934396772
"WEE1",1015.10058399318,643.117467113763,267.157864736792,175.736524912048,741.314152785092,595.481160795943,530.69827280634,222.247569996943,347.385495340394,1070.51634147446
"WHAMM",74.2362907212815,123.286107079669,51.6505205157797,75.6334411013876,70.0686133291708,55.8263588246196,29.3890417315545,22.49913671574,59.6520547554212,35.5784603887377
"WHAMMP2",20264.8935345029,7345.67192273774,8528.56956861418,2498.86957364389,6900.87519510825,12554.0535753944,8229.21427177499,4025.33335419978,6992.62439509432,11543.2338150127
